sep=,
This file should not be modified. It was automatically generated by CAPSENSE Tuner 8.0.0.8811
Signature,LLS data file
SchemaVersion,2
Time, 25.03.2025 17:13:44
Program,CAPSENSE™ Tuner 8.0
ConfigFile,C:/Users/Yashvi/YS_ES100_FINAL_OOB_NEW_SILICON/LLLLLSss/bsps/TARGET_APP_CY8CPROTO-041TP/config/design.cycapsense
ConfigDescription,deviceName - PSOC 4 (5th Generation LP)
DeviceName,PSOC 4 (5th Generation LP)
LiquidLevelWidget,LiquidLevel0
FoamWidget,LiquidLevel0_FR
SensorsCount,9
ConnectedDevice,KitProg3 UART-15100A98012D2400
Protocol,I2C
TankHeight,120
HeightStep,1
CoinCount,124
RepetitiveSamplesCount,10
CurrentCoin,123
CountOfFullItems,122
TableSize,1220
DutyCycle,18

Numb,CoinNumb,TargetLevel,Time,RepetitiveSamplesNumb,LiquidLevel0_Sns0,LiquidLevel0_Sns1,LiquidLevel0_Sns2,LiquidLevel0_Sns3,LiquidLevel0_Sns4,LiquidLevel0_Sns5,LiquidLevel0_Sns6,LiquidLevel0_Sns7,LiquidLevel0_Sns8,LiquidLevel0_FR_Sns0,LiquidLevel0_FR_Sns1,LiquidLevel0_FR_Sns2,LiquidLevel0_FR_Sns3,LiquidLevel0_FR_Sns4,LiquidLevel0_FR_Sns5,LiquidLevel0_FR_Sns6,LiquidLevel0_FR_Sns7,LiquidLevel0_FR_Sns8
516,51,50, 25.03.2025 15:32:45,6,40657,38662,38413,36338,25227,23611,23640,23679,23571,43873,42015,41768,39559,28546,26939,26774,26943,26374,
517,51,50, 25.03.2025 15:32:45,7,40634,38642,38448,36310,25218,23613,23640,23656,23581,43869,42015,41746,39570,28539,26931,26769,26936,26390,
518,51,50, 25.03.2025 15:32:45,8,40644,38655,38425,36324,25210,23611,23635,23671,23565,43874,42004,41740,39549,28527,26934,26776,26950,26374,
519,51,50, 25.03.2025 15:32:45,9,40644,38632,38421,36312,25223,23624,23643,23674,23574,43884,42024,41778,39551,28516,26934,26753,26946,26377,
520,52,51, 25.03.2025 15:32:51,0,40668,38677,38476,36710,25431,23602,23646,23657,23574,43920,42052,41792,39972,28743,26921,26757,26956,26366,
521,52,51, 25.03.2025 15:32:51,1,40681,38691,38463,36720,25439,23601,23640,23677,23563,43921,42065,41788,39981,28765,26928,26763,26957,26368,
522,52,51, 25.03.2025 15:32:51,2,40714,38673,38494,36723,25418,23601,23642,23660,23555,43918,42057,41802,39976,28744,26936,26778,26956,26390,
523,52,51, 25.03.2025 15:32:51,3,40694,38670,38469,36718,25429,23617,23637,23669,23571,43925,42053,41791,39965,28750,26954,26759,26931,26363,
524,52,51, 25.03.2025 15:32:51,4,40684,38675,38476,36728,25423,23620,23631,23668,23545,43930,42041,41784,39989,28745,26940,26767,26928,26373,
525,52,51, 25.03.2025 15:32:51,5,40709,38675,38464,36731,25422,23617,23633,23665,23553,43906,42046,41788,39985,28753,26922,26769,26959,26370,
526,52,51, 25.03.2025 15:32:51,6,40679,38674,38463,36719,25440,23613,23646,23670,23550,43937,42047,41781,39974,28748,26910,26783,26932,26372,
527,52,51, 25.03.2025 15:32:51,7,40692,38690,38464,36727,25426,23620,23650,23656,23573,43918,42048,41789,39971,28756,26927,26773,26952,26367,
528,52,51, 25.03.2025 15:32:51,8,40697,38693,38461,36731,25419,23605,23637,23655,23569,43926,42048,41781,39976,28752,26927,26737,26946,26378,
529,52,51, 25.03.2025 15:32:51,9,40680,38692,38472,36722,25434,23614,23645,23671,23557,43922,42051,41791,39995,28745,26929,26769,26939,26359,
530,53,52, 25.03.2025 15:32:58,0,40716,38690,38499,37022,25747,23627,23641,23674,23571,43965,42088,41837,40328,29069,26941,26769,26966,26386,
531,53,52, 25.03.2025 15:32:58,1,40714,38682,38500,37030,25738,23609,23650,23666,23585,43962,42097,41832,40323,29066,26941,26794,26955,26384,
532,53,52, 25.03.2025 15:32:58,2,40723,38699,38500,37022,25734,23613,23632,23676,23575,43955,42078,41814,40341,29071,26965,26755,26956,26389,
533,53,52, 25.03.2025 15:32:58,3,40708,38688,38512,37040,25735,23613,23638,23683,23581,43962,42091,41826,40329,29054,26956,26772,26964,26380,
534,53,52, 25.03.2025 15:32:58,4,40707,38694,38506,37023,25724,23607,23650,23666,23575,43958,42080,41840,40335,29064,26943,26771,26953,26374,
535,53,52, 25.03.2025 15:32:58,5,40715,38693,38499,37029,25737,23603,23645,23667,23570,43962,42076,41823,40333,29072,26939,26794,26945,26376,
536,53,52, 25.03.2025 15:32:58,6,40724,38688,38500,37012,25744,23612,23646,23671,23582,43958,42085,41827,40322,29067,26933,26774,26968,26383,
537,53,52, 25.03.2025 15:32:58,7,40728,38689,38510,37024,25735,23613,23642,23680,23565,43957,42092,41823,40334,29068,26949,26773,26976,26380,
538,53,52, 25.03.2025 15:32:58,8,40725,38688,38503,37029,25761,23620,23643,23672,23566,43963,42091,41841,40331,29072,26957,26782,26965,26391,
539,53,52, 25.03.2025 15:32:58,9,40720,38690,38495,37016,25737,23613,23640,23672,23565,43968,42089,41820,40336,29063,26940,26769,26973,26385,
540,54,53, 25.03.2025 15:33:12,0,40691,38674,38449,37644,26213,23597,23625,23659,23561,43946,42058,41823,40938,29530,26959,26789,26986,26386,
541,54,53, 25.03.2025 15:33:12,1,40657,38669,38476,37656,26215,23600,23647,23662,23553,43931,42053,41807,40938,29527,26947,26762,26933,26389,
542,54,53, 25.03.2025 15:33:12,2,40668,38661,38454,37669,26216,23615,23627,23670,23563,43942,42074,41814,40934,29553,26955,26781,26966,26388,
543,54,53, 25.03.2025 15:33:12,3,40677,38657,38461,37666,26222,23593,23644,23670,23561,43950,42070,41801,40949,29549,26957,26783,26958,26381,
544,54,53, 25.03.2025 15:33:12,4,40682,38647,38448,37675,26217,23609,23635,23666,23557,43944,42069,41808,40941,29530,26955,26791,26953,26383,
545,54,53, 25.03.2025 15:33:12,5,40693,38675,38451,37663,26207,23604,23643,23652,23579,43946,42062,41816,40940,29538,26944,26777,26956,26402,
546,54,53, 25.03.2025 15:33:12,6,40690,38672,38462,37652,26205,23603,23657,23661,23562,43946,42069,41791,40936,29523,26943,26792,26959,26389,
547,54,53, 25.03.2025 15:33:12,7,40688,38673,38466,37675,26219,23612,23648,23640,23545,43941,42067,41805,40934,29530,26956,26783,26955,26375,
548,54,53, 25.03.2025 15:33:12,8,40671,38691,38476,37669,26222,23619,23643,23664,23559,43936,42066,41808,40931,29540,26955,26784,26950,26383,
549,54,53, 25.03.2025 15:33:12,9,40664,38673,38466,37670,26219,23603,23647,23656,23562,43951,42069,41816,40942,29525,26942,26781,26940,26388,
550,55,54, 25.03.2025 15:33:23,0,40664,38670,38468,38256,27093,23615,23648,23653,23553,43941,42082,41839,41560,30421,26973,26819,26970,26401,
551,55,54, 25.03.2025 15:33:23,1,40704,38683,38486,38286,27090,23614,23648,23652,23564,43978,42078,41848,41546,30397,26975,26801,26977,26389,
552,55,54, 25.03.2025 15:33:23,2,40688,38693,38469,38277,27098,23623,23648,23663,23556,43961,42072,41851,41530,30425,26969,26812,26982,26399,
553,55,54, 25.03.2025 15:33:23,3,40685,38673,38457,38281,27093,23613,23642,23666,23563,43965,42095,41849,41554,30405,26991,26801,26989,26403,
554,55,54, 25.03.2025 15:33:23,4,40682,38659,38486,38282,27092,23603,23652,23667,23565,43964,42101,41833,41572,30438,26962,26799,26976,26401,
555,55,54, 25.03.2025 15:33:23,5,40688,38680,38472,38273,27105,23617,23622,23656,23557,43953,42095,41834,41560,30423,26980,26806,26988,26412,
556,55,54, 25.03.2025 15:33:23,6,40696,38659,38483,38276,27100,23613,23643,23670,23574,43952,42103,41832,41550,30398,26981,26782,26969,26402,
557,55,54, 25.03.2025 15:33:23,7,40677,38683,38454,38274,27112,23627,23632,23662,23557,43952,42093,41852,41541,30407,26977,26810,26971,26397,
558,55,54, 25.03.2025 15:33:23,8,40694,38706,38461,38265,27095,23609,23635,23661,23560,43959,42094,41832,41552,30413,26974,26798,26972,26407,
559,55,54, 25.03.2025 15:33:23,9,40694,38690,38474,38277,27093,23604,23631,23671,23562,43961,42091,41828,41544,30420,26976,26799,26974,26400,
560,56,55, 25.03.2025 15:33:27,0,40721,38692,38494,38361,27222,23632,23669,23686,23591,43999,42133,41879,41645,30552,27001,26821,26999,26425,
561,56,55, 25.03.2025 15:33:27,1,40713,38697,38510,38350,27238,23630,23634,23688,23569,44029,42145,41860,41644,30544,27003,26819,27009,26442,
562,56,55, 25.03.2025 15:33:27,2,40706,38691,38506,38337,27231,23615,23666,23678,23581,43988,42112,41871,41655,30540,26974,26800,26997,26435,
563,56,55, 25.03.2025 15:33:27,3,40721,38706,38505,38342,27214,23619,23651,23674,23579,44006,42129,41868,41661,30547,27001,26820,27008,26428,
564,56,55, 25.03.2025 15:33:27,4,40706,38692,38509,38338,27219,23621,23653,23687,23581,43992,42147,41869,41651,30557,26996,26820,26992,26425,
565,56,55, 25.03.2025 15:33:27,5,40709,38686,38511,38345,27212,23635,23646,23693,23569,43995,42140,41878,41628,30550,26975,26813,26990,26423,
566,56,55, 25.03.2025 15:33:27,6,40707,38691,38487,38329,27227,23627,23655,23688,23589,43990,42108,41866,41615,30557,26996,26810,26994,26434,
567,56,55, 25.03.2025 15:33:27,7,40717,38693,38497,38343,27220,23630,23633,23684,23591,43991,42118,41868,41640,30545,26990,26786,27000,26423,
568,56,55, 25.03.2025 15:33:27,8,40713,38685,38484,38357,27234,23633,23641,23688,23583,44002,42134,41880,41661,30542,26986,26807,27005,26412,
569,56,55, 25.03.2025 15:33:27,9,40712,38709,38505,38344,27230,23629,23658,23676,23587,43998,42126,41865,41646,30557,27002,26808,27003,26414,
570,57,56, 25.03.2025 15:33:35,0,40576,38596,38374,39021,28882,23621,23645,23669,23557,43891,42024,41780,42348,32195,27005,26811,27000,26423,
571,57,56, 25.03.2025 15:33:35,1,40573,38582,38380,39029,28878,23623,23637,23677,23561,43902,42038,41769,42353,32192,26983,26818,26984,26402,
572,57,56, 25.03.2025 15:33:35,2,40579,38612,38376,39013,28877,23615,23637,23659,23555,43896,42025,41782,42351,32184,27001,26816,26985,26405,
573,57,56, 25.03.2025 15:33:35,3,40563,38598,38378,39016,28876,23625,23648,23656,23551,43885,42038,41782,42336,32180,26989,26815,26997,26410,
574,57,56, 25.03.2025 15:33:35,4,40578,38582,38373,39007,28891,23617,23636,23668,23562,43898,42032,41786,42366,32200,26993,26799,27004,26414,
575,57,56, 25.03.2025 15:33:35,5,40545,38576,38384,39031,28895,23621,23641,23665,23551,43888,42024,41792,42338,32181,26996,26795,26995,26411,
576,57,56, 25.03.2025 15:33:35,6,40567,38590,38358,39020,28901,23612,23651,23663,23553,43902,42036,41777,42355,32189,26984,26815,26990,26397,
577,57,56, 25.03.2025 15:33:35,7,40577,38577,38357,39016,28868,23627,23637,23668,23563,43892,42048,41782,42358,32181,26998,26824,26991,26409,
578,57,56, 25.03.2025 15:33:35,8,40570,38587,38370,39018,28874,23619,23634,23656,23569,43902,42013,41773,42354,32186,27003,26819,26983,26414,
579,57,56, 25.03.2025 15:33:35,9,40582,38609,38371,39009,28884,23614,23635,23655,23565,43900,42026,41787,42363,32177,26994,26816,27013,26399,
580,58,57, 25.03.2025 15:33:41,0,40556,38570,38372,39377,30003,23633,23640,23676,23567,43890,42042,41775,42688,33399,27030,26837,26999,26437,
581,58,57, 25.03.2025 15:33:41,1,40563,38575,38372,39363,29997,23627,23646,23671,23546,43914,42057,41784,42694,33396,27016,26840,27006,26432,
582,58,57, 25.03.2025 15:33:41,2,40563,38564,38366,39357,30008,23634,23642,23667,23561,43905,42053,41789,42692,33424,27013,26833,27014,26430,
583,58,57, 25.03.2025 15:33:41,3,40566,38587,38368,39381,30014,23633,23638,23668,23553,43896,42050,41809,42699,33406,27025,26841,27025,26443,
584,58,57, 25.03.2025 15:33:41,4,40557,38564,38380,39348,30001,23621,23633,23648,23543,43910,42049,41794,42713,33416,27034,26829,27015,26420,
585,58,57, 25.03.2025 15:33:41,5,40559,38583,38346,39372,30008,23637,23643,23658,23554,43923,42042,41787,42696,33418,27016,26841,27000,26428,
586,58,57, 25.03.2025 15:33:41,6,40552,38580,38369,39374,30014,23630,23646,23683,23551,43907,42034,41789,42691,33418,27035,26841,27022,26426,
587,58,57, 25.03.2025 15:33:41,7,40571,38565,38371,39372,30022,23624,23631,23670,23559,43910,42034,41775,42699,33420,27010,26837,27008,26428,
588,58,57, 25.03.2025 15:33:41,8,40561,38583,38370,39371,30012,23612,23634,23667,23567,43891,42058,41785,42687,33419,27048,26825,26997,26424,
589,58,57, 25.03.2025 15:33:41,9,40550,38561,38371,39362,30014,23619,23641,23669,23545,43904,42036,41783,42688,33407,27036,26848,27001,26436,
590,59,58, 25.03.2025 15:33:50,0,40541,38549,38330,39597,31404,23657,23641,23666,23545,43930,42046,41792,42939,34943,27076,26861,27026,26436,
591,59,58, 25.03.2025 15:33:50,1,40537,38558,38346,39603,31431,23654,23650,23671,23561,43909,42062,41787,42940,34934,27082,26863,27029,26444,
592,59,58, 25.03.2025 15:33:50,2,40537,38557,38334,39590,31430,23654,23639,23663,23547,43914,42054,41799,42941,34917,27080,26848,27037,26450,
593,59,58, 25.03.2025 15:33:50,3,40536,38564,38364,39593,31402,23654,23630,23673,23547,43926,42055,41796,42932,34926,27064,26855,27035,26434,
594,59,58, 25.03.2025 15:33:50,4,40529,38543,38340,39605,31429,23654,23631,23658,23559,43918,42067,41785,42929,34945,27078,26861,27033,26459,
595,59,58, 25.03.2025 15:33:50,5,40545,38565,38325,39615,31424,23661,23637,23670,23551,43919,42046,41786,42928,34922,27089,26858,27015,26445,
596,59,58, 25.03.2025 15:33:50,6,40546,38552,38354,39602,31428,23668,23641,23653,23569,43919,42048,41798,42929,34922,27085,26858,27030,26442,
597,59,58, 25.03.2025 15:33:50,7,40531,38552,38350,39587,31431,23651,23656,23676,23555,43922,42057,41809,42950,34937,27077,26858,27054,26443,
598,59,58, 25.03.2025 15:33:50,8,40543,38555,38346,39578,31440,23655,23641,23661,23550,43914,42061,41787,42947,34941,27079,26855,27030,26447,
599,59,58, 25.03.2025 15:33:50,9,40537,38552,38336,39606,31441,23658,23640,23660,23559,43914,42051,41798,42953,34906,27087,26875,27030,26460,
600,60,59, 25.03.2025 15:33:54,0,40537,38543,38356,39636,32247,23694,23646,23666,23554,43926,42064,41804,43004,35764,27143,26881,27053,26468,
601,60,59, 25.03.2025 15:33:54,1,40553,38541,38344,39628,32247,23699,23648,23670,23561,43913,42064,41809,43043,35740,27129,26878,27043,26450,
